ProductKey;ProductAlternateKey;ProductSubcategoryKey;WeightUnitMeasureCode;SizeUnitMeasureCode;EnglishProductName;SpanishProductName;FrenchProductName;StandardCost;FinishedGoodsFlag;Color;SafetyStockLevel;ReorderPoint;ListPrice;Size;SizeRange;Weight;DaysToManufacture;ProductLine;DealerPrice;_Class;Style;ModelName;LargePhoto;EnglishDescription;FrenchDescription;ChineseDescription;ArabicDescription;HebrewDescription;ThaiDescription;GermanDescription;JapaneseDescription;TurkishDescription;StartDate;EndDate;Status
"261";"FR-R38B-62";"14";"LB ";"CM ";"LL Road Frame - Black, 62";"Cuadro de carretera GB: negro, 62";"Cadre de vélo de route LL - noir, 62";"204.6251";"true";"Black";"500";"375";"337.2200";"62";"60-62 CM";"2.5";"1";"R ";"202.3320";"L ";"U ";"LL Road Frame";"net.sourceforge.jtds.jdbc.BlobImpl@64729b1e";"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.";"Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix.";"LL ?????????????????????????????????";"???? ?????? LL Frame ????? ???? ??????? ?? ????? ??????? ????? ??????? ??????? ?? ???? ?? ?????????? ??? ????? ??????? ?????????.";"????? ?- LL ????? ????? ????? ????? ??? ???, ????? ????? ????? ????? ?? ????? ????????? ????? ????.";"???? LL ?????????????????????????????? ???????????????????????? ????????????????????????????";"Mit dem LL-Rahmen fahren Sie sicher und komfortabel und profitieren von erstklassiger Stoßdämpfung in einem kostengünstigen Aluminiumrahmen.";"LL ???????????????????????????????? ?????????????????????";"""LL Kadro güvenli ve konforlu sürü? sunar, de?erine uygun olarak fiyatland?r?lan alüminyum kadrosu üstün çarpma ?iddeti emi?i sa?lar.""";"01-07-2013";"";"Current"
"262";"FR-R38R-44";"14";"LB ";"CM ";"LL Road Frame - Red, 44";"Cuadro de carretera GB: rojo, 44";"Cadre de vélo de route LL - rouge, 44";"181.4857";"true";"Red";"500";"375";"306.5636";"44";"42-46 CM";"2.32";"1";"R ";"183.9382";"L ";"U ";"LL Road Frame";"net.sourceforge.jtds.jdbc.BlobImpl@10bbd20a";"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.";"Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix.";"LL ?????????????????????????????????";"???? ?????? LL Frame ????? ???? ??????? ?? ????? ??????? ????? ??????? ??????? ?? ???? ?? ?????????? ??? ????? ??????? ?????????.";"????? ?- LL ????? ????? ????? ????? ??? ???, ????? ????? ????? ????? ?? ????? ????????? ????? ????.";"???? LL ?????????????????????????????? ???????????????????????? ????????????????????????????";"Mit dem LL-Rahmen fahren Sie sicher und komfortabel und profitieren von erstklassiger Stoßdämpfung in einem kostengünstigen Aluminiumrahmen.";"LL ???????????????????????????????? ?????????????????????";"""LL Kadro güvenli ve konforlu sürü? sunar, de?erine uygun olarak fiyatland?r?lan alüminyum kadrosu üstün çarpma ?iddeti emi?i sa?lar.""";"01-07-2011";"28-12-2007";""
"263";"FR-R38R-44";"14";"LB ";"CM ";"LL Road Frame - Red, 44";"Cuadro de carretera GB: rojo, 44";"Cadre de vélo de route LL - rouge, 44";"187.1571";"true";"Red";"500";"375";"337.2200";"44";"42-46 CM";"2.32";"1";"R ";"202.3320";"L ";"U ";"LL Road Frame";"net.sourceforge.jtds.jdbc.BlobImpl@48503868";"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.";"Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix.";"LL ?????????????????????????????????";"???? ?????? LL Frame ????? ???? ??????? ?? ????? ??????? ????? ??????? ??????? ?? ???? ?? ?????????? ??? ????? ??????? ?????????.";"????? ?- LL ????? ????? ????? ????? ??? ???, ????? ????? ????? ????? ?? ????? ????????? ????? ????.";"???? LL ?????????????????????????????? ???????????????????????? ????????????????????????????";"Mit dem LL-Rahmen fahren Sie sicher und komfortabel und profitieren von erstklassiger Stoßdämpfung in einem kostengünstigen Aluminiumrahmen.";"LL ???????????????????????????????? ?????????????????????";"""LL Kadro güvenli ve konforlu sürü? sunar, de?erine uygun olarak fiyatland?r?lan alüminyum kadrosu üstün çarpma ?iddeti emi?i sa?lar.""";"01-07-2012";"27-12-2008";""
"264";"FR-R38R-48";"14";"LB ";"CM ";"LL Road Frame - Red, 48";"Cuadro de carretera GB: rojo, 48";"Cadre de vélo de route LL - rouge, 48";"181.4857";"true";"Red";"500";"375";"306.5636";"48";"48-52 CM";"2.36";"1";"R ";"183.9382";"L ";"U ";"LL Road Frame";"net.sourceforge.jtds.jdbc.BlobImpl@6895a785";"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.";"Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix.";"LL ?????????????????????????????????";"???? ?????? LL Frame ????? ???? ??????? ?? ????? ??????? ????? ??????? ??????? ?? ???? ?? ?????????? ??? ????? ??????? ?????????.";"????? ?- LL ????? ????? ????? ????? ??? ???, ????? ????? ????? ????? ?? ????? ????????? ????? ????.";"???? LL ?????????????????????????????? ???????????????????????? ????????????????????????????";"Mit dem LL-Rahmen fahren Sie sicher und komfortabel und profitieren von erstklassiger Stoßdämpfung in einem kostengünstigen Aluminiumrahmen.";"LL ???????????????????????????????? ?????????????????????";"""LL Kadro güvenli ve konforlu sürü? sunar, de?erine uygun olarak fiyatland?r?lan alüminyum kadrosu üstün çarpma ?iddeti emi?i sa?lar.""";"01-07-2011";"28-12-2007";""
"265";"FR-R38R-48";"14";"LB ";"CM ";"LL Road Frame - Red, 48";"Cuadro de carretera GB: rojo, 48";"Cadre de vélo de route LL - rouge, 48";"187.1571";"true";"Red";"500";"375";"337.2200";"48";"48-52 CM";"2.36";"1";"R ";"202.3320";"L ";"U ";"LL Road Frame";"net.sourceforge.jtds.jdbc.BlobImpl@184f6be2";"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.";"Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix.";"LL ?????????????????????????????????";"???? ?????? LL Frame ????? ???? ??????? ?? ????? ??????? ????? ??????? ??????? ?? ???? ?? ?????????? ??? ????? ??????? ?????????.";"????? ?- LL ????? ????? ????? ????? ??? ???, ????? ????? ????? ????? ?? ????? ????????? ????? ????.";"???? LL ?????????????????????????????? ???????????????????????? ????????????????????????????";"Mit dem LL-Rahmen fahren Sie sicher und komfortabel und profitieren von erstklassiger Stoßdämpfung in einem kostengünstigen Aluminiumrahmen.";"LL ???????????????????????????????? ?????????????????????";"""LL Kadro güvenli ve konforlu sürü? sunar, de?erine uygun olarak fiyatland?r?lan alüminyum kadrosu üstün çarpma ?iddeti emi?i sa?lar.""";"01-07-2012";"27-12-2008";""
"266";"FR-R38R-52";"14";"LB ";"CM ";"LL Road Frame - Red, 52";"Cuadro de carretera GB: rojo, 52";"Cadre de vélo de route LL - rouge, 52";"181.4857";"true";"Red";"500";"375";"306.5636";"52";"48-52 CM";"2.4";"1";"R ";"183.9382";"L ";"U ";"LL Road Frame";"net.sourceforge.jtds.jdbc.BlobImpl@56aac163";"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.";"Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix.";"LL ?????????????????????????????????";"???? ?????? LL Frame ????? ???? ??????? ?? ????? ??????? ????? ??????? ??????? ?? ???? ?? ?????????? ??? ????? ??????? ?????????.";"????? ?- LL ????? ????? ????? ????? ??? ???, ????? ????? ????? ????? ?? ????? ????????? ????? ????.";"???? LL ?????????????????????????????? ???????????????????????? ????????????????????????????";"Mit dem LL-Rahmen fahren Sie sicher und komfortabel und profitieren von erstklassiger Stoßdämpfung in einem kostengünstigen Aluminiumrahmen.";"LL ???????????????????????????????? ?????????????????????";"""LL Kadro güvenli ve konforlu sürü? sunar, de?erine uygun olarak fiyatland?r?lan alüminyum kadrosu üstün çarpma ?iddeti emi?i sa?lar.""";"01-07-2011";"28-12-2007";""
"267";"FR-R38R-52";"14";"LB ";"CM ";"LL Road Frame - Red, 52";"Cuadro de carretera GB: rojo, 52";"Cadre de vélo de route LL - rouge, 52";"187.1571";"true";"Red";"500";"375";"337.2200";"52";"48-52 CM";"2.4";"1";"R ";"202.3320";"L ";"U ";"LL Road Frame";"net.sourceforge.jtds.jdbc.BlobImpl@1f7030a6";"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.";"Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix.";"LL ?????????????????????????????????";"???? ?????? LL Frame ????? ???? ??????? ?? ????? ??????? ????? ??????? ??????? ?? ???? ?? ?????????? ??? ????? ??????? ?????????.";"????? ?- LL ????? ????? ????? ????? ??? ???, ????? ????? ????? ????? ?? ????? ????????? ????? ????.";"???? LL ?????????????????????????????? ???????????????????????? ????????????????????????????";"Mit dem LL-Rahmen fahren Sie sicher und komfortabel und profitieren von erstklassiger Stoßdämpfung in einem kostengünstigen Aluminiumrahmen.";"LL ???????????????????????????????? ?????????????????????";"""LL Kadro güvenli ve konforlu sürü? sunar, de?erine uygun olarak fiyatland?r?lan alüminyum kadrosu üstün çarpma ?iddeti emi?i sa?lar.""";"01-07-2012";"27-12-2008";""
"268";"FR-R38R-58";"14";"LB ";"CM ";"LL Road Frame - Red, 58";"Cuadro de carretera GB: rojo, 58";"Cadre de vélo de route LL - rouge, 58";"181.4857";"true";"Red";"500";"375";"306.5636";"58";"54-58 CM";"2.46";"1";"R ";"183.9382";"L ";"U ";"LL Road Frame";"net.sourceforge.jtds.jdbc.BlobImpl@5a1c0542";"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.";"Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix.";"LL ?????????????????????????????????";"???? ?????? LL Frame ????? ???? ??????? ?? ????? ??????? ????? ??????? ??????? ?? ???? ?? ?????????? ??? ????? ??????? ?????????.";"????? ?- LL ????? ????? ????? ????? ??? ???, ????? ????? ????? ????? ?? ????? ????????? ????? ????.";"???? LL ?????????????????????????????? ???????????????????????? ????????????????????????????";"Mit dem LL-Rahmen fahren Sie sicher und komfortabel und profitieren von erstklassiger Stoßdämpfung in einem kostengünstigen Aluminiumrahmen.";"LL ???????????????????????????????? ?????????????????????";"""LL Kadro güvenli ve konforlu sürü? sunar, de?erine uygun olarak fiyatland?r?lan alüminyum kadrosu üstün çarpma ?iddeti emi?i sa?lar.""";"01-07-2011";"28-12-2007";""
"269";"FR-R38R-58";"14";"LB ";"CM ";"LL Road Frame - Red, 58";"Cuadro de carretera GB: rojo, 58";"Cadre de vélo de route LL - rouge, 58";"187.1571";"true";"Red";"500";"375";"337.2200";"58";"54-58 CM";"2.46";"1";"R ";"202.3320";"L ";"U ";"LL Road Frame";"net.sourceforge.jtds.jdbc.BlobImpl@396f6598";"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.";"Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix.";"LL ?????????????????????????????????";"???? ?????? LL Frame ????? ???? ??????? ?? ????? ??????? ????? ??????? ??????? ?? ???? ?? ?????????? ??? ????? ??????? ?????????.";"????? ?- LL ????? ????? ????? ????? ??? ???, ????? ????? ????? ????? ?? ????? ????????? ????? ????.";"???? LL ?????????????????????????????? ???????????????????????? ????????????????????????????";"Mit dem LL-Rahmen fahren Sie sicher und komfortabel und profitieren von erstklassiger Stoßdämpfung in einem kostengünstigen Aluminiumrahmen.";"LL ???????????????????????????????? ?????????????????????";"""LL Kadro güvenli ve konforlu sürü? sunar, de?erine uygun olarak fiyatland?r?lan alüminyum kadrosu üstün çarpma ?iddeti emi?i sa?lar.""";"01-07-2012";"27-12-2008";""
"270";"FR-R38R-60";"14";"LB ";"CM ";"LL Road Frame - Red, 60";"Cuadro de carretera GB: rojo, 60";"Cadre de vélo de route LL - rouge, 60";"181.4857";"true";"Red";"500";"375";"306.5636";"60";"60-62 CM";"2.48";"1";"R ";"183.9382";"L ";"U ";"LL Road Frame";"net.sourceforge.jtds.jdbc.BlobImpl@394e1a0f";"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.";"Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix.";"LL ?????????????????????????????????";"???? ?????? LL Frame ????? ???? ??????? ?? ????? ??????? ????? ??????? ??????? ?? ???? ?? ?????????? ??? ????? ??????? ?????????.";"????? ?- LL ????? ????? ????? ????? ??? ???, ????? ????? ????? ????? ?? ????? ????????? ????? ????.";"???? LL ?????????????????????????????? ???????????????????????? ????????????????????????????";"Mit dem LL-Rahmen fahren Sie sicher und komfortabel und profitieren von erstklassiger Stoßdämpfung in einem kostengünstigen Aluminiumrahmen.";"LL ???????????????????????????????? ?????????????????????";"""LL Kadro güvenli ve konforlu sürü? sunar, de?erine uygun olarak fiyatland?r?lan alüminyum kadrosu üstün çarpma ?iddeti emi?i sa?lar.""";"01-07-2011";"28-12-2007";""
"271";"FR-R38R-60";"14";"LB ";"CM ";"LL Road Frame - Red, 60";"Cuadro de carretera GB: rojo, 60";"Cadre de vélo de route LL - rouge, 60";"187.1571";"true";"Red";"500";"375";"337.2200";"60";"60-62 CM";"2.48";"1";"R ";"202.3320";"L ";"U ";"LL Road Frame";"net.sourceforge.jtds.jdbc.BlobImpl@27a5f880";"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.";"Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix.";"LL ?????????????????????????????????";"???? ?????? LL Frame ????? ???? ??????? ?? ????? ??????? ????? ??????? ??????? ?? ???? ?? ?????????? ??? ????? ??????? ?????????.";"????? ?- LL ????? ????? ????? ????? ??? ???, ????? ????? ????? ????? ?? ????? ????????? ????? ????.";"???? LL ?????????????????????????????? ???????????????????????? ????????????????????????????";"Mit dem LL-Rahmen fahren Sie sicher und komfortabel und profitieren von erstklassiger Stoßdämpfung in einem kostengünstigen Aluminiumrahmen.";"LL ???????????????????????????????? ?????????????????????";"""LL Kadro güvenli ve konforlu sürü? sunar, de?erine uygun olarak fiyatland?r?lan alüminyum kadrosu üstün çarpma ?iddeti emi?i sa?lar.""";"01-07-2012";"27-12-2008";""
"272";"FR-R38R-62";"14";"LB ";"CM ";"LL Road Frame - Red, 62";"Cuadro de carretera GB: rojo, 62";"Cadre de vélo de route LL - rouge, 62";"181.4857";"true";"Red";"500";"375";"306.5636";"62";"60-62 CM";"2.5";"1";"R ";"183.9382";"L ";"U ";"LL Road Frame";"net.sourceforge.jtds.jdbc.BlobImpl@1d29cf23";"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.";"Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix.";"LL ?????????????????????????????????";"???? ?????? LL Frame ????? ???? ??????? ?? ????? ??????? ????? ??????? ??????? ?? ???? ?? ?????????? ??? ????? ??????? ?????????.";"????? ?- LL ????? ????? ????? ????? ??? ???, ????? ????? ????? ????? ?? ????? ????????? ????? ????.";"???? LL ?????????????????????????????? ???????????????????????? ????????????????????????????";"Mit dem LL-Rahmen fahren Sie sicher und komfortabel und profitieren von erstklassiger Stoßdämpfung in einem kostengünstigen Aluminiumrahmen.";"LL ???????????????????????????????? ?????????????????????";"""LL Kadro güvenli ve konforlu sürü? sunar, de?erine uygun olarak fiyatland?r?lan alüminyum kadrosu üstün çarpma ?iddeti emi?i sa?lar.""";"01-07-2011";"28-12-2007";""
"273";"FR-R38R-62";"14";"LB ";"CM ";"LL Road Frame - Red, 62";"Cuadro de carretera GB: rojo, 62";"Cadre de vélo de route LL - rouge, 62";"187.1571";"true";"Red";"500";"375";"337.2200";"62";"60-62 CM";"2.5";"1";"R ";"202.3320";"L ";"U ";"LL Road Frame";"net.sourceforge.jtds.jdbc.BlobImpl@5f282abb";"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.";"Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix.";"LL ?????????????????????????????????";"???? ?????? LL Frame ????? ???? ??????? ?? ????? ??????? ????? ??????? ??????? ?? ???? ?? ?????????? ??? ????? ??????? ?????????.";"????? ?- LL ????? ????? ????? ????? ??? ???, ????? ????? ????? ????? ?? ????? ????????? ????? ????.";"???? LL ?????????????????????????????? ???????????????????????? ????????????????????????????";"Mit dem LL-Rahmen fahren Sie sicher und komfortabel und profitieren von erstklassiger Stoßdämpfung in einem kostengünstigen Aluminiumrahmen.";"LL ???????????????????????????????? ?????????????????????";"""LL Kadro güvenli ve konforlu sürü? sunar, de?erine uygun olarak fiyatland?r?lan alüminyum kadrosu üstün çarpma ?iddeti emi?i sa?lar.""";"01-07-2012";"27-12-2008";""
