DateKey;FullDateAlternateKey;DayNumberOfWeek;EnglishDayNameOfWeek;SpanishDayNameOfWeek;FrenchDayNameOfWeek;DayNumberOfMonth;DayNumberOfYear;WeekNumberOfYear;EnglishMonthName;SpanishMonthName;FrenchMonthName;MonthNumberOfYear;CalendarQuarter;CalendarYear;CalendarSemester;FiscalQuarter;FiscalYear;FiscalSemester
"20071122";"22-11-2007";"5";"Thursday";"Jueves";"Jeudi";"22";"326";"47";"November";"Noviembre";"Novembre";"11";"4";"2007";"2";"2";"2008";"1"
"20071123";"23-11-2007";"6";"Friday";"Viernes";"Vendredi";"23";"327";"47";"November";"Noviembre";"Novembre";"11";"4";"2007";"2";"2";"2008";"1"
"20071124";"24-11-2007";"7";"Saturday";"Sábado";"Samedi";"24";"328";"47";"November";"Noviembre";"Novembre";"11";"4";"2007";"2";"2";"2008";"1"
"20071125";"25-11-2007";"1";"Sunday";"Domingo";"Dimanche";"25";"329";"48";"November";"Noviembre";"Novembre";"11";"4";"2007";"2";"2";"2008";"1"
"20071126";"26-11-2007";"2";"Monday";"Lunes";"Lundi";"26";"330";"48";"November";"Noviembre";"Novembre";"11";"4";"2007";"2";"2";"2008";"1"
"20071127";"27-11-2007";"3";"Tuesday";"Martes";"Mardi";"27";"331";"48";"November";"Noviembre";"Novembre";"11";"4";"2007";"2";"2";"2008";"1"
"20071128";"28-11-2007";"4";"Wednesday";"Miércoles";"Mercredi";"28";"332";"48";"November";"Noviembre";"Novembre";"11";"4";"2007";"2";"2";"2008";"1"
"20071129";"29-11-2007";"5";"Thursday";"Jueves";"Jeudi";"29";"333";"48";"November";"Noviembre";"Novembre";"11";"4";"2007";"2";"2";"2008";"1"
"20071130";"30-11-2007";"6";"Friday";"Viernes";"Vendredi";"30";"334";"48";"November";"Noviembre";"Novembre";"11";"4";"2007";"2";"2";"2008";"1"
"20071201";"01-12-2007";"7";"Saturday";"Sábado";"Samedi";"1";"335";"48";"December";"Diciembre";"Décembre";"12";"4";"2007";"2";"2";"2008";"1"
"20071202";"02-12-2007";"1";"Sunday";"Domingo";"Dimanche";"2";"336";"49";"December";"Diciembre";"Décembre";"12";"4";"2007";"2";"2";"2008";"1"
"20071203";"03-12-2007";"2";"Monday";"Lunes";"Lundi";"3";"337";"49";"December";"Diciembre";"Décembre";"12";"4";"2007";"2";"2";"2008";"1"
"20071204";"04-12-2007";"3";"Tuesday";"Martes";"Mardi";"4";"338";"49";"December";"Diciembre";"Décembre";"12";"4";"2007";"2";"2";"2008";"1"
"20071205";"05-12-2007";"4";"Wednesday";"Miércoles";"Mercredi";"5";"339";"49";"December";"Diciembre";"Décembre";"12";"4";"2007";"2";"2";"2008";"1"
"20071206";"06-12-2007";"5";"Thursday";"Jueves";"Jeudi";"6";"340";"49";"December";"Diciembre";"Décembre";"12";"4";"2007";"2";"2";"2008";"1"
"20071207";"07-12-2007";"6";"Friday";"Viernes";"Vendredi";"7";"341";"49";"December";"Diciembre";"Décembre";"12";"4";"2007";"2";"2";"2008";"1"
"20071208";"08-12-2007";"7";"Saturday";"Sábado";"Samedi";"8";"342";"49";"December";"Diciembre";"Décembre";"12";"4";"2007";"2";"2";"2008";"1"
"20071209";"09-12-2007";"1";"Sunday";"Domingo";"Dimanche";"9";"343";"50";"December";"Diciembre";"Décembre";"12";"4";"2007";"2";"2";"2008";"1"
"20071210";"10-12-2007";"2";"Monday";"Lunes";"Lundi";"10";"344";"50";"December";"Diciembre";"Décembre";"12";"4";"2007";"2";"2";"2008";"1"
"20071211";"11-12-2007";"3";"Tuesday";"Martes";"Mardi";"11";"345";"50";"December";"Diciembre";"Décembre";"12";"4";"2007";"2";"2";"2008";"1"
"20071212";"12-12-2007";"4";"Wednesday";"Miércoles";"Mercredi";"12";"346";"50";"December";"Diciembre";"Décembre";"12";"4";"2007";"2";"2";"2008";"1"
"20071213";"13-12-2007";"5";"Thursday";"Jueves";"Jeudi";"13";"347";"50";"December";"Diciembre";"Décembre";"12";"4";"2007";"2";"2";"2008";"1"
"20071214";"14-12-2007";"6";"Friday";"Viernes";"Vendredi";"14";"348";"50";"December";"Diciembre";"Décembre";"12";"4";"2007";"2";"2";"2008";"1"
"20071215";"15-12-2007";"7";"Saturday";"Sábado";"Samedi";"15";"349";"50";"December";"Diciembre";"Décembre";"12";"4";"2007";"2";"2";"2008";"1"
"20071216";"16-12-2007";"1";"Sunday";"Domingo";"Dimanche";"16";"350";"51";"December";"Diciembre";"Décembre";"12";"4";"2007";"2";"2";"2008";"1"
"20071217";"17-12-2007";"2";"Monday";"Lunes";"Lundi";"17";"351";"51";"December";"Diciembre";"Décembre";"12";"4";"2007";"2";"2";"2008";"1"
"20071218";"18-12-2007";"3";"Tuesday";"Martes";"Mardi";"18";"352";"51";"December";"Diciembre";"Décembre";"12";"4";"2007";"2";"2";"2008";"1"
"20071219";"19-12-2007";"4";"Wednesday";"Miércoles";"Mercredi";"19";"353";"51";"December";"Diciembre";"Décembre";"12";"4";"2007";"2";"2";"2008";"1"
"20071220";"20-12-2007";"5";"Thursday";"Jueves";"Jeudi";"20";"354";"51";"December";"Diciembre";"Décembre";"12";"4";"2007";"2";"2";"2008";"1"
"20071221";"21-12-2007";"6";"Friday";"Viernes";"Vendredi";"21";"355";"51";"December";"Diciembre";"Décembre";"12";"4";"2007";"2";"2";"2008";"1"
"20071222";"22-12-2007";"7";"Saturday";"Sábado";"Samedi";"22";"356";"51";"December";"Diciembre";"Décembre";"12";"4";"2007";"2";"2";"2008";"1"
"20071223";"23-12-2007";"1";"Sunday";"Domingo";"Dimanche";"23";"357";"52";"December";"Diciembre";"Décembre";"12";"4";"2007";"2";"2";"2008";"1"
"20071224";"24-12-2007";"2";"Monday";"Lunes";"Lundi";"24";"358";"52";"December";"Diciembre";"Décembre";"12";"4";"2007";"2";"2";"2008";"1"
"20071225";"25-12-2007";"3";"Tuesday";"Martes";"Mardi";"25";"359";"52";"December";"Diciembre";"Décembre";"12";"4";"2007";"2";"2";"2008";"1"
"20071226";"26-12-2007";"4";"Wednesday";"Miércoles";"Mercredi";"26";"360";"52";"December";"Diciembre";"Décembre";"12";"4";"2007";"2";"2";"2008";"1"
"20071227";"27-12-2007";"5";"Thursday";"Jueves";"Jeudi";"27";"361";"52";"December";"Diciembre";"Décembre";"12";"4";"2007";"2";"2";"2008";"1"
"20071228";"28-12-2007";"6";"Friday";"Viernes";"Vendredi";"28";"362";"52";"December";"Diciembre";"Décembre";"12";"4";"2007";"2";"2";"2008";"1"
"20071229";"29-12-2007";"7";"Saturday";"Sábado";"Samedi";"29";"363";"52";"December";"Diciembre";"Décembre";"12";"4";"2007";"2";"2";"2008";"1"
"20071230";"30-12-2007";"1";"Sunday";"Domingo";"Dimanche";"30";"364";"53";"December";"Diciembre";"Décembre";"12";"4";"2007";"2";"2";"2008";"1"
"20071231";"31-12-2007";"2";"Monday";"Lunes";"Lundi";"31";"365";"53";"December";"Diciembre";"Décembre";"12";"4";"2007";"2";"2";"2008";"1"
"20080101";"01-01-2008";"3";"Tuesday";"Martes";"Mardi";"1";"1";"1";"January";"Enero";"Janvier";"1";"1";"2008";"1";"3";"2008";"2"
"20080102";"02-01-2008";"4";"Wednesday";"Miércoles";"Mercredi";"2";"2";"1";"January";"Enero";"Janvier";"1";"1";"2008";"1";"3";"2008";"2"
"20080103";"03-01-2008";"5";"Thursday";"Jueves";"Jeudi";"3";"3";"1";"January";"Enero";"Janvier";"1";"1";"2008";"1";"3";"2008";"2"
"20080104";"04-01-2008";"6";"Friday";"Viernes";"Vendredi";"4";"4";"1";"January";"Enero";"Janvier";"1";"1";"2008";"1";"3";"2008";"2"
"20080105";"05-01-2008";"7";"Saturday";"Sábado";"Samedi";"5";"5";"1";"January";"Enero";"Janvier";"1";"1";"2008";"1";"3";"2008";"2"
"20080106";"06-01-2008";"1";"Sunday";"Domingo";"Dimanche";"6";"6";"2";"January";"Enero";"Janvier";"1";"1";"2008";"1";"3";"2008";"2"
"20080107";"07-01-2008";"2";"Monday";"Lunes";"Lundi";"7";"7";"2";"January";"Enero";"Janvier";"1";"1";"2008";"1";"3";"2008";"2"
"20080108";"08-01-2008";"3";"Tuesday";"Martes";"Mardi";"8";"8";"2";"January";"Enero";"Janvier";"1";"1";"2008";"1";"3";"2008";"2"
"20080109";"09-01-2008";"4";"Wednesday";"Miércoles";"Mercredi";"9";"9";"2";"January";"Enero";"Janvier";"1";"1";"2008";"1";"3";"2008";"2"
"20080110";"10-01-2008";"5";"Thursday";"Jueves";"Jeudi";"10";"10";"2";"January";"Enero";"Janvier";"1";"1";"2008";"1";"3";"2008";"2"
"20080111";"11-01-2008";"6";"Friday";"Viernes";"Vendredi";"11";"11";"2";"January";"Enero";"Janvier";"1";"1";"2008";"1";"3";"2008";"2"
"20080112";"12-01-2008";"7";"Saturday";"Sábado";"Samedi";"12";"12";"2";"January";"Enero";"Janvier";"1";"1";"2008";"1";"3";"2008";"2"
"20080113";"13-01-2008";"1";"Sunday";"Domingo";"Dimanche";"13";"13";"3";"January";"Enero";"Janvier";"1";"1";"2008";"1";"3";"2008";"2"
"20080114";"14-01-2008";"2";"Monday";"Lunes";"Lundi";"14";"14";"3";"January";"Enero";"Janvier";"1";"1";"2008";"1";"3";"2008";"2"
"20080115";"15-01-2008";"3";"Tuesday";"Martes";"Mardi";"15";"15";"3";"January";"Enero";"Janvier";"1";"1";"2008";"1";"3";"2008";"2"
"20080116";"16-01-2008";"4";"Wednesday";"Miércoles";"Mercredi";"16";"16";"3";"January";"Enero";"Janvier";"1";"1";"2008";"1";"3";"2008";"2"
"20080117";"17-01-2008";"5";"Thursday";"Jueves";"Jeudi";"17";"17";"3";"January";"Enero";"Janvier";"1";"1";"2008";"1";"3";"2008";"2"
"20080118";"18-01-2008";"6";"Friday";"Viernes";"Vendredi";"18";"18";"3";"January";"Enero";"Janvier";"1";"1";"2008";"1";"3";"2008";"2"
"20080119";"19-01-2008";"7";"Saturday";"Sábado";"Samedi";"19";"19";"3";"January";"Enero";"Janvier";"1";"1";"2008";"1";"3";"2008";"2"
"20080120";"20-01-2008";"1";"Sunday";"Domingo";"Dimanche";"20";"20";"4";"January";"Enero";"Janvier";"1";"1";"2008";"1";"3";"2008";"2"
"20080121";"21-01-2008";"2";"Monday";"Lunes";"Lundi";"21";"21";"4";"January";"Enero";"Janvier";"1";"1";"2008";"1";"3";"2008";"2"
"20080122";"22-01-2008";"3";"Tuesday";"Martes";"Mardi";"22";"22";"4";"January";"Enero";"Janvier";"1";"1";"2008";"1";"3";"2008";"2"
"20080123";"23-01-2008";"4";"Wednesday";"Miércoles";"Mercredi";"23";"23";"4";"January";"Enero";"Janvier";"1";"1";"2008";"1";"3";"2008";"2"
"20080124";"24-01-2008";"5";"Thursday";"Jueves";"Jeudi";"24";"24";"4";"January";"Enero";"Janvier";"1";"1";"2008";"1";"3";"2008";"2"
"20080125";"25-01-2008";"6";"Friday";"Viernes";"Vendredi";"25";"25";"4";"January";"Enero";"Janvier";"1";"1";"2008";"1";"3";"2008";"2"
"20080126";"26-01-2008";"7";"Saturday";"Sábado";"Samedi";"26";"26";"4";"January";"Enero";"Janvier";"1";"1";"2008";"1";"3";"2008";"2"
"20080127";"27-01-2008";"1";"Sunday";"Domingo";"Dimanche";"27";"27";"5";"January";"Enero";"Janvier";"1";"1";"2008";"1";"3";"2008";"2"
"20080128";"28-01-2008";"2";"Monday";"Lunes";"Lundi";"28";"28";"5";"January";"Enero";"Janvier";"1";"1";"2008";"1";"3";"2008";"2"
"20080129";"29-01-2008";"3";"Tuesday";"Martes";"Mardi";"29";"29";"5";"January";"Enero";"Janvier";"1";"1";"2008";"1";"3";"2008";"2"
"20080130";"30-01-2008";"4";"Wednesday";"Miércoles";"Mercredi";"30";"30";"5";"January";"Enero";"Janvier";"1";"1";"2008";"1";"3";"2008";"2"
"20080131";"31-01-2008";"5";"Thursday";"Jueves";"Jeudi";"31";"31";"5";"January";"Enero";"Janvier";"1";"1";"2008";"1";"3";"2008";"2"
"20080201";"01-02-2008";"6";"Friday";"Viernes";"Vendredi";"1";"32";"5";"February";"Febrero";"Février";"2";"1";"2008";"1";"3";"2008";"2"
"20080202";"02-02-2008";"7";"Saturday";"Sábado";"Samedi";"2";"33";"5";"February";"Febrero";"Février";"2";"1";"2008";"1";"3";"2008";"2"
"20080203";"03-02-2008";"1";"Sunday";"Domingo";"Dimanche";"3";"34";"6";"February";"Febrero";"Février";"2";"1";"2008";"1";"3";"2008";"2"
"20080204";"04-02-2008";"2";"Monday";"Lunes";"Lundi";"4";"35";"6";"February";"Febrero";"Février";"2";"1";"2008";"1";"3";"2008";"2"
"20080205";"05-02-2008";"3";"Tuesday";"Martes";"Mardi";"5";"36";"6";"February";"Febrero";"Février";"2";"1";"2008";"1";"3";"2008";"2"
"20080206";"06-02-2008";"4";"Wednesday";"Miércoles";"Mercredi";"6";"37";"6";"February";"Febrero";"Février";"2";"1";"2008";"1";"3";"2008";"2"
"20080207";"07-02-2008";"5";"Thursday";"Jueves";"Jeudi";"7";"38";"6";"February";"Febrero";"Février";"2";"1";"2008";"1";"3";"2008";"2"
"20080208";"08-02-2008";"6";"Friday";"Viernes";"Vendredi";"8";"39";"6";"February";"Febrero";"Février";"2";"1";"2008";"1";"3";"2008";"2"
"20080209";"09-02-2008";"7";"Saturday";"Sábado";"Samedi";"9";"40";"6";"February";"Febrero";"Février";"2";"1";"2008";"1";"3";"2008";"2"
"20080210";"10-02-2008";"1";"Sunday";"Domingo";"Dimanche";"10";"41";"7";"February";"Febrero";"Février";"2";"1";"2008";"1";"3";"2008";"2"
"20080211";"11-02-2008";"2";"Monday";"Lunes";"Lundi";"11";"42";"7";"February";"Febrero";"Février";"2";"1";"2008";"1";"3";"2008";"2"
"20080212";"12-02-2008";"3";"Tuesday";"Martes";"Mardi";"12";"43";"7";"February";"Febrero";"Février";"2";"1";"2008";"1";"3";"2008";"2"
"20080213";"13-02-2008";"4";"Wednesday";"Miércoles";"Mercredi";"13";"44";"7";"February";"Febrero";"Février";"2";"1";"2008";"1";"3";"2008";"2"
"20080214";"14-02-2008";"5";"Thursday";"Jueves";"Jeudi";"14";"45";"7";"February";"Febrero";"Février";"2";"1";"2008";"1";"3";"2008";"2"
"20080215";"15-02-2008";"6";"Friday";"Viernes";"Vendredi";"15";"46";"7";"February";"Febrero";"Février";"2";"1";"2008";"1";"3";"2008";"2"
"20080216";"16-02-2008";"7";"Saturday";"Sábado";"Samedi";"16";"47";"7";"February";"Febrero";"Février";"2";"1";"2008";"1";"3";"2008";"2"
"20080217";"17-02-2008";"1";"Sunday";"Domingo";"Dimanche";"17";"48";"8";"February";"Febrero";"Février";"2";"1";"2008";"1";"3";"2008";"2"
"20080218";"18-02-2008";"2";"Monday";"Lunes";"Lundi";"18";"49";"8";"February";"Febrero";"Février";"2";"1";"2008";"1";"3";"2008";"2"
"20080219";"19-02-2008";"3";"Tuesday";"Martes";"Mardi";"19";"50";"8";"February";"Febrero";"Février";"2";"1";"2008";"1";"3";"2008";"2"
"20080220";"20-02-2008";"4";"Wednesday";"Miércoles";"Mercredi";"20";"51";"8";"February";"Febrero";"Février";"2";"1";"2008";"1";"3";"2008";"2"
"20080221";"21-02-2008";"5";"Thursday";"Jueves";"Jeudi";"21";"52";"8";"February";"Febrero";"Février";"2";"1";"2008";"1";"3";"2008";"2"
"20080222";"22-02-2008";"6";"Friday";"Viernes";"Vendredi";"22";"53";"8";"February";"Febrero";"Février";"2";"1";"2008";"1";"3";"2008";"2"
"20080223";"23-02-2008";"7";"Saturday";"Sábado";"Samedi";"23";"54";"8";"February";"Febrero";"Février";"2";"1";"2008";"1";"3";"2008";"2"
"20080224";"24-02-2008";"1";"Sunday";"Domingo";"Dimanche";"24";"55";"9";"February";"Febrero";"Février";"2";"1";"2008";"1";"3";"2008";"2"
"20080225";"25-02-2008";"2";"Monday";"Lunes";"Lundi";"25";"56";"9";"February";"Febrero";"Février";"2";"1";"2008";"1";"3";"2008";"2"
"20080226";"26-02-2008";"3";"Tuesday";"Martes";"Mardi";"26";"57";"9";"February";"Febrero";"Février";"2";"1";"2008";"1";"3";"2008";"2"
"20080227";"27-02-2008";"4";"Wednesday";"Miércoles";"Mercredi";"27";"58";"9";"February";"Febrero";"Février";"2";"1";"2008";"1";"3";"2008";"2"
"20080228";"28-02-2008";"5";"Thursday";"Jueves";"Jeudi";"28";"59";"9";"February";"Febrero";"Février";"2";"1";"2008";"1";"3";"2008";"2"
"20080229";"29-02-2008";"6";"Friday";"Viernes";"Vendredi";"29";"60";"9";"February";"Febrero";"Février";"2";"1";"2008";"1";"3";"2008";"2"
"20080301";"01-03-2008";"7";"Saturday";"Sábado";"Samedi";"1";"61";"9";"March";"Marzo";"Mars";"3";"1";"2008";"1";"3";"2008";"2"
"20080302";"02-03-2008";"1";"Sunday";"Domingo";"Dimanche";"2";"62";"10";"March";"Marzo";"Mars";"3";"1";"2008";"1";"3";"2008";"2"
"20080303";"03-03-2008";"2";"Monday";"Lunes";"Lundi";"3";"63";"10";"March";"Marzo";"Mars";"3";"1";"2008";"1";"3";"2008";"2"
"20080304";"04-03-2008";"3";"Tuesday";"Martes";"Mardi";"4";"64";"10";"March";"Marzo";"Mars";"3";"1";"2008";"1";"3";"2008";"2"
"20080305";"05-03-2008";"4";"Wednesday";"Miércoles";"Mercredi";"5";"65";"10";"March";"Marzo";"Mars";"3";"1";"2008";"1";"3";"2008";"2"
"20080306";"06-03-2008";"5";"Thursday";"Jueves";"Jeudi";"6";"66";"10";"March";"Marzo";"Mars";"3";"1";"2008";"1";"3";"2008";"2"
"20080307";"07-03-2008";"6";"Friday";"Viernes";"Vendredi";"7";"67";"10";"March";"Marzo";"Mars";"3";"1";"2008";"1";"3";"2008";"2"
"20080308";"08-03-2008";"7";"Saturday";"Sábado";"Samedi";"8";"68";"10";"March";"Marzo";"Mars";"3";"1";"2008";"1";"3";"2008";"2"
"20080309";"09-03-2008";"1";"Sunday";"Domingo";"Dimanche";"9";"69";"11";"March";"Marzo";"Mars";"3";"1";"2008";"1";"3";"2008";"2"
"20080310";"10-03-2008";"2";"Monday";"Lunes";"Lundi";"10";"70";"11";"March";"Marzo";"Mars";"3";"1";"2008";"1";"3";"2008";"2"
"20080311";"11-03-2008";"3";"Tuesday";"Martes";"Mardi";"11";"71";"11";"March";"Marzo";"Mars";"3";"1";"2008";"1";"3";"2008";"2"
"20080312";"12-03-2008";"4";"Wednesday";"Miércoles";"Mercredi";"12";"72";"11";"March";"Marzo";"Mars";"3";"1";"2008";"1";"3";"2008";"2"
"20080313";"13-03-2008";"5";"Thursday";"Jueves";"Jeudi";"13";"73";"11";"March";"Marzo";"Mars";"3";"1";"2008";"1";"3";"2008";"2"
"20080314";"14-03-2008";"6";"Friday";"Viernes";"Vendredi";"14";"74";"11";"March";"Marzo";"Mars";"3";"1";"2008";"1";"3";"2008";"2"
"20080315";"15-03-2008";"7";"Saturday";"Sábado";"Samedi";"15";"75";"11";"March";"Marzo";"Mars";"3";"1";"2008";"1";"3";"2008";"2"
"20080316";"16-03-2008";"1";"Sunday";"Domingo";"Dimanche";"16";"76";"12";"March";"Marzo";"Mars";"3";"1";"2008";"1";"3";"2008";"2"
"20080317";"17-03-2008";"2";"Monday";"Lunes";"Lundi";"17";"77";"12";"March";"Marzo";"Mars";"3";"1";"2008";"1";"3";"2008";"2"
"20080318";"18-03-2008";"3";"Tuesday";"Martes";"Mardi";"18";"78";"12";"March";"Marzo";"Mars";"3";"1";"2008";"1";"3";"2008";"2"
"20080319";"19-03-2008";"4";"Wednesday";"Miércoles";"Mercredi";"19";"79";"12";"March";"Marzo";"Mars";"3";"1";"2008";"1";"3";"2008";"2"
"20080320";"20-03-2008";"5";"Thursday";"Jueves";"Jeudi";"20";"80";"12";"March";"Marzo";"Mars";"3";"1";"2008";"1";"3";"2008";"2"
"20080321";"21-03-2008";"6";"Friday";"Viernes";"Vendredi";"21";"81";"12";"March";"Marzo";"Mars";"3";"1";"2008";"1";"3";"2008";"2"
"20080322";"22-03-2008";"7";"Saturday";"Sábado";"Samedi";"22";"82";"12";"March";"Marzo";"Mars";"3";"1";"2008";"1";"3";"2008";"2"
"20080323";"23-03-2008";"1";"Sunday";"Domingo";"Dimanche";"23";"83";"13";"March";"Marzo";"Mars";"3";"1";"2008";"1";"3";"2008";"2"
"20080324";"24-03-2008";"2";"Monday";"Lunes";"Lundi";"24";"84";"13";"March";"Marzo";"Mars";"3";"1";"2008";"1";"3";"2008";"2"
"20080325";"25-03-2008";"3";"Tuesday";"Martes";"Mardi";"25";"85";"13";"March";"Marzo";"Mars";"3";"1";"2008";"1";"3";"2008";"2"
"20080326";"26-03-2008";"4";"Wednesday";"Miércoles";"Mercredi";"26";"86";"13";"March";"Marzo";"Mars";"3";"1";"2008";"1";"3";"2008";"2"
"20080327";"27-03-2008";"5";"Thursday";"Jueves";"Jeudi";"27";"87";"13";"March";"Marzo";"Mars";"3";"1";"2008";"1";"3";"2008";"2"
"20080328";"28-03-2008";"6";"Friday";"Viernes";"Vendredi";"28";"88";"13";"March";"Marzo";"Mars";"3";"1";"2008";"1";"3";"2008";"2"
"20080329";"29-03-2008";"7";"Saturday";"Sábado";"Samedi";"29";"89";"13";"March";"Marzo";"Mars";"3";"1";"2008";"1";"3";"2008";"2"
"20080330";"30-03-2008";"1";"Sunday";"Domingo";"Dimanche";"30";"90";"14";"March";"Marzo";"Mars";"3";"1";"2008";"1";"3";"2008";"2"
"20080331";"31-03-2008";"2";"Monday";"Lunes";"Lundi";"31";"91";"14";"March";"Marzo";"Mars";"3";"1";"2008";"1";"3";"2008";"2"
"20080401";"01-04-2008";"3";"Tuesday";"Martes";"Mardi";"1";"92";"14";"April";"Abril";"Avril";"4";"2";"2008";"1";"4";"2008";"2"
"20080402";"02-04-2008";"4";"Wednesday";"Miércoles";"Mercredi";"2";"93";"14";"April";"Abril";"Avril";"4";"2";"2008";"1";"4";"2008";"2"
"20080403";"03-04-2008";"5";"Thursday";"Jueves";"Jeudi";"3";"94";"14";"April";"Abril";"Avril";"4";"2";"2008";"1";"4";"2008";"2"
"20080404";"04-04-2008";"6";"Friday";"Viernes";"Vendredi";"4";"95";"14";"April";"Abril";"Avril";"4";"2";"2008";"1";"4";"2008";"2"
"20080405";"05-04-2008";"7";"Saturday";"Sábado";"Samedi";"5";"96";"14";"April";"Abril";"Avril";"4";"2";"2008";"1";"4";"2008";"2"
"20080406";"06-04-2008";"1";"Sunday";"Domingo";"Dimanche";"6";"97";"15";"April";"Abril";"Avril";"4";"2";"2008";"1";"4";"2008";"2"
"20080407";"07-04-2008";"2";"Monday";"Lunes";"Lundi";"7";"98";"15";"April";"Abril";"Avril";"4";"2";"2008";"1";"4";"2008";"2"
"20080408";"08-04-2008";"3";"Tuesday";"Martes";"Mardi";"8";"99";"15";"April";"Abril";"Avril";"4";"2";"2008";"1";"4";"2008";"2"
"20080409";"09-04-2008";"4";"Wednesday";"Miércoles";"Mercredi";"9";"100";"15";"April";"Abril";"Avril";"4";"2";"2008";"1";"4";"2008";"2"
"20080410";"10-04-2008";"5";"Thursday";"Jueves";"Jeudi";"10";"101";"15";"April";"Abril";"Avril";"4";"2";"2008";"1";"4";"2008";"2"
"20080411";"11-04-2008";"6";"Friday";"Viernes";"Vendredi";"11";"102";"15";"April";"Abril";"Avril";"4";"2";"2008";"1";"4";"2008";"2"
"20080412";"12-04-2008";"7";"Saturday";"Sábado";"Samedi";"12";"103";"15";"April";"Abril";"Avril";"4";"2";"2008";"1";"4";"2008";"2"
"20080413";"13-04-2008";"1";"Sunday";"Domingo";"Dimanche";"13";"104";"16";"April";"Abril";"Avril";"4";"2";"2008";"1";"4";"2008";"2"
"20080414";"14-04-2008";"2";"Monday";"Lunes";"Lundi";"14";"105";"16";"April";"Abril";"Avril";"4";"2";"2008";"1";"4";"2008";"2"
"20080415";"15-04-2008";"3";"Tuesday";"Martes";"Mardi";"15";"106";"16";"April";"Abril";"Avril";"4";"2";"2008";"1";"4";"2008";"2"
"20080416";"16-04-2008";"4";"Wednesday";"Miércoles";"Mercredi";"16";"107";"16";"April";"Abril";"Avril";"4";"2";"2008";"1";"4";"2008";"2"
"20080417";"17-04-2008";"5";"Thursday";"Jueves";"Jeudi";"17";"108";"16";"April";"Abril";"Avril";"4";"2";"2008";"1";"4";"2008";"2"
"20080418";"18-04-2008";"6";"Friday";"Viernes";"Vendredi";"18";"109";"16";"April";"Abril";"Avril";"4";"2";"2008";"1";"4";"2008";"2"
"20080419";"19-04-2008";"7";"Saturday";"Sábado";"Samedi";"19";"110";"16";"April";"Abril";"Avril";"4";"2";"2008";"1";"4";"2008";"2"
"20080420";"20-04-2008";"1";"Sunday";"Domingo";"Dimanche";"20";"111";"17";"April";"Abril";"Avril";"4";"2";"2008";"1";"4";"2008";"2"
"20080421";"21-04-2008";"2";"Monday";"Lunes";"Lundi";"21";"112";"17";"April";"Abril";"Avril";"4";"2";"2008";"1";"4";"2008";"2"
"20080422";"22-04-2008";"3";"Tuesday";"Martes";"Mardi";"22";"113";"17";"April";"Abril";"Avril";"4";"2";"2008";"1";"4";"2008";"2"
"20080423";"23-04-2008";"4";"Wednesday";"Miércoles";"Mercredi";"23";"114";"17";"April";"Abril";"Avril";"4";"2";"2008";"1";"4";"2008";"2"
"20080424";"24-04-2008";"5";"Thursday";"Jueves";"Jeudi";"24";"115";"17";"April";"Abril";"Avril";"4";"2";"2008";"1";"4";"2008";"2"
"20080425";"25-04-2008";"6";"Friday";"Viernes";"Vendredi";"25";"116";"17";"April";"Abril";"Avril";"4";"2";"2008";"1";"4";"2008";"2"
"20080426";"26-04-2008";"7";"Saturday";"Sábado";"Samedi";"26";"117";"17";"April";"Abril";"Avril";"4";"2";"2008";"1";"4";"2008";"2"
"20080427";"27-04-2008";"1";"Sunday";"Domingo";"Dimanche";"27";"118";"18";"April";"Abril";"Avril";"4";"2";"2008";"1";"4";"2008";"2"
"20080428";"28-04-2008";"2";"Monday";"Lunes";"Lundi";"28";"119";"18";"April";"Abril";"Avril";"4";"2";"2008";"1";"4";"2008";"2"
"20080429";"29-04-2008";"3";"Tuesday";"Martes";"Mardi";"29";"120";"18";"April";"Abril";"Avril";"4";"2";"2008";"1";"4";"2008";"2"
"20080430";"30-04-2008";"4";"Wednesday";"Miércoles";"Mercredi";"30";"121";"18";"April";"Abril";"Avril";"4";"2";"2008";"1";"4";"2008";"2"
"20080501";"01-05-2008";"5";"Thursday";"Jueves";"Jeudi";"1";"122";"18";"May";"Mayo";"Mai";"5";"2";"2008";"1";"4";"2008";"2"
"20080502";"02-05-2008";"6";"Friday";"Viernes";"Vendredi";"2";"123";"18";"May";"Mayo";"Mai";"5";"2";"2008";"1";"4";"2008";"2"
"20080503";"03-05-2008";"7";"Saturday";"Sábado";"Samedi";"3";"124";"18";"May";"Mayo";"Mai";"5";"2";"2008";"1";"4";"2008";"2"
